FlightNumber,FlightDelayStatus
ATL_RIC_102637,1
LGA_DCA_74936,1
RSW_PIT_88043,1
MCO_MSP_100146,1
SJC_LAS_66412,1
SYR_CVG_56978,1
JFK_SDF_95722,1
IAH_DCA_92001,1
HOU_MSY_89243,1
CLT_ORD_87483,1
MDT_ORD_63310,1
LGA_DCA_84066,1
SEA_BOI_72631,1
ATL_AVL_66037,1
AUS_SLC_90202,1
SLC_MCO_66449,1
JFK_BOS_64274,1
ORD_RSW_91612,1
FLL_JAX_82789,1
FSD_DEN_98906,1
CVG_SAT_86894,1
RNO_LAS_102979,1
CVG_DTW_63482,1
SJC_SLC_62839,2
EWR_SFO_68200,1
SJC_SNA_80507,1
EWR_CLE_58872,1
BOS_TPA_73357,1
JFK_MIA_56865,1
DTW_ORD_74690,1
TVC_DTW_73176,1
TPA_HOU_74341,1
TPA_ATL_94881,1
DFW_LBB_67509,1
PHL_SEA_86094,1
PHL_BOS_83054,1
ATL_SJU_93250,1
SLC_CDC_63882,1
MSP_ORD_88020,1
EVV_ORD_103055,1
FLL_PIT_65409,1
DFW_MDW_90557,1
CVG_PNS_76164,1
MKE_MCO_67819,1
HOU_BNA_58361,1
IAH_DTW_85862,1
GTF_DEN_93985,1
RDU_DFW_73851,1
ATL_DAY_74932,1
IAH_ABQ_70265,1
JFK_LAS_69255,2
AUS_MAF_92450,1
TPA_PIT_74983,1
OAK_BUR_97878,1
IAH_EWR_85294,1
LAN_CVG_90604,1
DFW_ICT_84797,1
PIA_ATL_94110,1
SNA_PDX_60133,1
DEN_ORD_94233,1
CVG_SGF_76335,1
BWI_BUF_96211,1
DCA_CLT_87759,1
DCA_STL_94731,1
PHL_DTW_82184,1
PWM_EWR_59248,1
BOS_ORF_80729,1
PHL_ORD_68363,1
LAX_AUS_87121,1
MSP_BWI_81792,1
BNA_ATL_74058,1
ATL_GNV_72304,1
LAS_MSP_76745,1
LAX_IAH_97753,1
MSP_DTW_93795,1
MSY_DFW_89940,1
DCA_PVD_69694,1
CVG_SGF_104576,1
PHL_FLL_71716,1
MSP_LAS_66880,1
LGA_MCI_98895,1
DFW_CRP_80954,1
SAN_LAS_89044,1
OAK_LAS_64783,1
LAS_CMH_98944,1
DEN_SJC_88765,1
MDW_ABQ_77468,1
XNA_DFW_87801,1
MCO_EWR_79772,1
ATL_FLL_92276,1
ATL_MEM_73953,1
CVG_MYR_72541,1
IND_MSP_76793,1
ATL_ALB_70298,1
PHX_ORD_85842,1
MSP_HNL_90457,1
PHX_ABQ_62504,1
PHX_SLC_59629,1
MSP_LGA_59582,1
SMF_SAN_92080,1
PDX_SLC_74087,1
DEN_DCA_84572,1
MRY_SLC_105213,1
LAX_HOU_69453,1
SGF_DFW_101336,1
ORD_OGG_91709,1
BOI_SFO_68436,1
CMH_IAD_72833,1
SEA_LAX_82538,1
MCO_BDL_84605,1
DTW_MIA_84166,1
SFO_IAH_79000,1
LAX_DEN_96972,1
STT_ATL_93413,1
PVD_MDW_95156,1
PHX_LAX_62194,1
SEA_SLC_100616,1
DEN_ABQ_98327,1
ATL_LAS_59959,1
MDW_BOS_86491,1
LGA_RIC_91815,2
ACK_EWR_81122,1
CID_CVG_63780,1
SLC_RNO_100225,1
FSD_DEN_103181,1
ATL_MEI_68715,1
RDU_LGA_67920,1
PBI_ORD_98752,1
OKC_ATL_75556,2
BOS_DCA_87743,1
MSN_ORD_78131,1
PHL_HOU_64340,1
BWI_SAT_92925,1
ATL_BUF_69971,1
DFW_MIA_71459,1
SJU_PHL_104185,1
ELP_DEN_93466,1
BOS_MSP_76648,1
LAX_MSP_67859,1
EVV_ORD_58395,1
RSW_ATL_97637,1
MCO_ATL_81751,1
SNA_DFW_92525,1
MSP_EWR_95903,1
TYS_TPA_88802,1
MSP_DCA_71139,1
EWR_IAD_65733,1
CVG_EWR_102300,1
ORD_TVC_104914,1
DEN_XNA_62673,1
RSW_IAD_102790,1
PVD_TPA_73604,1
SAN_SFO_65058,1
LGA_IAH_84050,1
IAH_PHX_64854,1
PHX_ELP_76884,1
EWR_RIC_86395,1
EWR_RDU_57147,1
ORF_JFK_73524,1
LAX_LIH_96452,1
BDL_PBI_73703,1
JFK_DFW_61975,1
SEA_HNL_65643,1
DFW_CID_88665,1
MEM_DEN_58702,1
JFK_CHS_64766,1
MSP_JFK_71404,1
RSW_DTW_58418,1
MCO_ISP_75087,1
ALB_BWI_101734,1
PHX_OAK_64476,1
MDW_SEA_102760,1
MSO_MSP_65779,1
TPA_AUS_90123,1
MCO_CVG_87767,1
PHL_PIT_95483,1
DFW_SLC_76463,1
BOS_LGA_96778,1
ORF_JFK_87965,1
ATL_ORF_99418,1
GNV_ATL_71558,1
BDL_FLL_102778,1
ORD_SAT_90958,1
SDF_ATL_97638,1
BHM_IAH_58788,1
PIT_PHL_65443,1
DEN_BUR_57991,1
BNA_SAN_73809,1
DFW_LGA_65417,1
DFW_CLT_61884,1
LAS_LAX_66859,1
IAH_SEA_76981,1
ORD_ATL_61414,1
DFW_ORD_66481,1
CLE_DEN_69429,1
TPA_IAH_64722,1
IAD_JFK_75801,1
BUF_PHL_91006,1
DAY_BWI_92478,1
LAX_DFW_82632,1
LGA_CHS_99783,1
CVG_MSP_103061,1
FNT_ATL_61149,1
IAD_SEA_68277,1
DCA_LGA_84898,1
CVG_PIT_90908,1
LAS_SLC_94168,1
DAL_IAH_97178,1
LIT_DAL_91614,1
DEN_SLC_88989,1
DCA_DFW_62418,1
IAD_JFK_83629,1
AUS_SLC_103054,1
PHX_PDX_99044,1
AUS_IAH_102112,1
MEM_SFO_85725,2
SAN_OAK_96958,1
EWR_RDU_61685,1
MEM_DFW_73591,1
ILM_ATL_90306,1
SLC_LAX_64984,1
CVG_SFO_100569,1
DFW_LAS_70713,1
ACV_SFO_67722,1
LGA_RDU_79686,1
MSY_ATL_80916,1
OMA_SLC_59627,1
EWR_ATL_101633,1
LGA_BOS_91886,1
MCO_IAD_61557,1
SAN_ORD_69113,1
PDX_RNO_92569,2
PHL_BUF_87552,2
STL_LAS_86217,1
ONT_DFW_83058,1
EKO_SLC_79996,1
CAE_IAD_76625,1
TUL_DFW_83163,1
IND_MSP_86160,1
DFW_JAN_76411,1
MIA_IAD_86630,1
ATL_LGA_95022,1
FLL_ATL_81798,1
BWI_ATL_92555,1
HSV_DFW_75837,1
IND_ORD_61267,1
MIA_ATL_65781,1
MDW_PVD_90492,1
TPA_MDW_76127,1
ORD_EWR_58071,1
HSV_TPA_105281,1
ATL_CAK_59656,1
BOS_SLC_57927,1
HPN_ORD_92477,1
RDU_BOS_97176,1
JFK_SLC_90361,1
BOI_SFO_85900,1
IAH_BHM_79457,1
SLC_MCI_68895,1
IAD_CLT_77717,1
DEN_MTJ_84048,1
LAX_MKE_96670,1
MSP_FLL_75751,1
SJU_CLT_71520,1
BDL_MCO_60208,1
LAS_IND_74452,1
CHS_CVG_66826,1
SEA_DEN_89464,1
BWI_STL_88714,1
SGF_CVG_76572,1
ANC_BET_56960,2
MLI_CVG_105335,2
MIA_DFW_71456,1
CVG_ORD_89600,1
SAN_PHX_81735,1
ATL_SBN_63789,1
CLE_MDT_79521,1
LAX_HNL_70187,1
DCA_BOS_69075,1
DTW_DCA_70435,1
SAN_ATL_69459,1
DFW_DTW_78656,1
DCA_PHX_74329,1
LAS_SEA_65427,1
BWI_FLL_64952,1
SAT_SLC_67112,1
EWR_PIT_77510,1
RDU_MCO_89830,1
LGA_MSP_79458,1
DFW_MIA_58947,1
BOS_SFO_96662,1
BDL_RDU_89387,1
ORD_CVG_80800,1
DTW_MSP_78921,1
ORD_LAX_59962,1
STL_PHX_100893,1
MSP_GFK_89402,1
JFK_ATL_57932,1
CVG_TPA_81617,1
MSP_SNA_62731,1
BOS_SEA_60860,1
PHL_MHT_100755,1
PHL_DFW_78462,1
ATL_SRQ_89526,1
SEA_DFW_80298,1
LGA_GRR_102391,1
MDW_EWR_103528,1
OAK_LAS_93754,1
MHT_BWI_84970,1
FLL_EWR_81115,1
BOS_DCA_66990,1
RIC_EWR_97572,1
ORD_SFO_98905,1
TPA_CVG_86120,1
SLC_PHX_69553,1
RIC_ATL_103465,1
ORD_CVG_97371,1
ORD_SMF_82892,1
CVG_CHS_70594,1
RDU_LGA_102045,1
SFO_PHX_82821,1
SLC_PDX_84764,1
SJU_JFK_92391,1
ANC_SEA_102026,1
IAH_SAT_68345,1
IAH_ABQ_81126,1
TPA_DTW_103599,1
SEA_DFW_101470,1
MCO_GSO_76664,2
LGA_BOS_68772,2
DTW_BDL_73961,1
DFW_OGG_73393,1
OMA_SLC_86347,1
BOS_PHL_80275,1
DFW_SDF_99078,2
LGA_BHM_70868,1
AUS_ELP_104692,1
IAD_ATL_84315,1
ORD_CLE_60240,1
SDF_ATL_88492,1
JAX_ORD_57791,1
MCO_MDT_105199,1
LAS_PDX_89910,1
RDU_MDW_61571,1
ATL_TLH_57649,1
HPN_ORD_72160,1
CVG_OKC_63919,1
PHL_ORD_60757,1
CLT_BUF_75515,1
BOS_LAS_97833,1
SJC_DFW_98653,1
BDL_ORD_92408,1
FLL_CVG_97103,1
SAN_LAS_104526,1
BDL_CLE_70161,2
ORD_CMH_88771,1
RDU_BOS_98152,1
DFW_FSM_94940,1
PHX_OAK_69164,1
MKE_MSP_81448,1
ATL_BWI_96394,1
SDF_MDW_65136,1
LGA_PWM_71115,1
PHL_DTW_83862,1
LAX_EWR_102119,1
CVG_SAT_102320,1
BTM_SLC_79747,1
DCA_DEN_75975,1
ATL_MLB_61391,1
SBP_SFO_84986,1
LIT_DFW_91930,1
SJC_DFW_105280,1
LAX_SMF_102267,1
SGU_LAX_84100,1
MSO_SLC_100135,1
PIT_DTW_82718,1
STL_DTW_85645,2
EWR_DFW_71142,1
CAK_ATL_79854,1
ORD_MSP_82934,2
EWR_BWI_72417,1
BUF_CLE_89197,1
DFW_FLL_85606,1
LGA_JAX_103302,1
TRI_ATL_68972,1
EVV_ORD_89098,1
EWR_SFO_84698,1
FLL_JFK_92975,1
EWR_SJU_63121,1
PDX_DEN_72275,1
ORD_RSW_101973,1
DCA_DTW_92123,1
HLN_SLC_57685,1
CVG_SAT_93116,1
LAX_OGG_85767,1
ORD_DEN_61237,1
SFO_EWR_82449,1
MCO_LAX_104986,1
BWI_CLE_85885,1
SMF_SNA_71878,1
SJC_LAX_70026,1
ORD_OMA_78443,1
LGA_RDU_90273,1
DTW_EWR_84289,1
DAY_ATL_83539,1
MIA_IAH_68180,1
FLL_STL_82525,1
MSP_ATL_69640,1
PHX_PHL_60939,1
GEG_SLC_67294,1
PHL_MCI_93017,1
SLC_SAT_69441,1
DTW_ATL_103585,2
DFW_LAX_79278,2
PIT_DFW_62440,1
MSY_SFO_87432,1
CVG_CHA_100234,1
PDX_DEN_87860,1
IAH_ORD_95358,1
OAK_ATL_61988,1
MOB_ATL_74160,1
SJC_SAN_77043,1
DFW_PHL_101250,1
LGA_MIA_84527,2
DFW_BOS_96299,1
DEN_RAP_74640,1
LGA_MCO_62947,1
ATL_SJU_74485,1
EVV_ORD_64700,1
GSP_MCO_97628,1
SJU_EWR_88847,1
DTW_BOS_95725,1
MEM_MCI_105090,1
BWI_ORD_62213,1
PHL_MSY_85045,1
MDT_CLE_75616,1
MKE_CVG_78223,1
TPA_CLT_73594,1
FLL_LAX_94006,1
CLT_ATL_100114,1
PIT_CLT_91719,1
PVD_BNA_63797,1
BWI_CLE_65991,1
ORD_MSP_96127,1
EWR_TPA_70464,1
BWI_SDF_62798,1
PIT_ORD_65938,1
DEN_SLC_65143,1
EWR_MSP_63593,1
PHL_ATL_98087,1
SFO_SBA_77732,1
LGA_DCA_77211,1
SNA_LAS_88502,1
TYS_ORD_75964,1
SFO_LAX_105569,2
ORD_MEM_97967,1
DTW_PHX_89683,1
RSW_JFK_82648,1
MDW_BWI_79334,1
HSV_MCO_89291,1
DEN_IAH_80490,2
ATL_MLI_99909,2
CMH_ORD_61215,1
ATL_LEX_89774,1
ATL_IAH_61960,1
OMA_DFW_69576,1
ATL_CAK_94790,1
BOS_LGA_62718,1
MEM_SFO_63588,1
TPA_IAD_70942,1
LAX_OAK_60107,1
IAH_DSM_95962,2
HOU_BWI_97990,1
ATL_BTR_84695,1
DCA_BHM_93012,1
DEN_CLE_97587,2
ANC_FAI_57002,1
SAN_SMF_61195,1
PHX_ORD_89666,1
DFW_STL_76660,1
IAH_LIT_103608,1
IAD_SEA_62370,1
SAN_MSP_59906,1
BOS_BWI_85917,1
IAD_ATL_69514,1
SFO_JFK_98636,1
LAX_SEA_69936,1
LGB_BOS_80901,1
SNA_PDX_80204,1
ORD_TUL_88859,1
DEN_LAS_87154,1
LAX_BOS_68437,1
CVG_TLH_67107,1
PHL_MHT_67072,1
EWR_SJU_80054,1
SJC_DFW_73816,1
MCO_BDL_93973,1
CVG_ATL_78063,1
CVG_ATL_95780,1
BOS_JFK_58698,1
ONT_DFW_99378,1
OAK_SAN_68596,1
ATL_ORF_98185,1
ATL_IAD_97580,1
ATL_EWR_103451,1
BWI_FLL_82823,1
DFW_LBB_72639,1
DEN_SFO_65003,1
SAN_SFO_96813,1
MKE_CVG_78318,1
CLT_MHT_77135,2
SAN_ATL_71609,1
STL_OMA_76302,1
ORD_RIC_77660,1
LAX_SEA_73100,1
CVG_GRR_58192,1
EWR_ORD_86303,1
BHM_LGA_99426,1
GSO_CVG_78374,1
DFW_MEM_81317,1
PNS_DFW_97237,1
ORD_DTW_68164,1
SLC_TUS_59518,1
ATL_MLB_95719,2
MSP_LGA_87436,1
MSP_MEM_93301,1
PHL_ORD_91843,1
CLT_BWI_79512,1
JFK_BOS_58090,1
ATL_SLC_80129,1
IAH_LAX_62912,1
ORD_CRW_92701,1
ALB_MCO_94882,1
ATL_PHL_83756,1
IAH_TUL_91107,1
ORD_DFW_66737,1
BOS_BGR_77479,1
ATL_RDU_64746,1
CLE_ATL_75326,1
HNL_SFO_70140,1
CVG_CLE_84924,1
MSP_PIT_96763,1
CVG_OMA_98299,1
CVG_PHL_71005,1
DTW_ORD_73755,1
MSY_DFW_79258,1
SLC_JAC_60521,1
MSP_IAH_94297,1
IAH_TUL_85170,1
DTW_MEM_84163,1
ORD_DTW_67425,1
ABE_CVG_84221,1
ORD_DFW_94504,1
ATL_DFW_60978,1
DEN_PHX_70054,1
LGA_MIA_63180,1
DEN_MCI_71634,1
RDU_IAH_91343,1
PHL_FLL_87881,1
DTW_ATL_90248,1
CVG_LGA_56874,1
SAN_ORD_77491,1
AZO_ATL_82548,1
ROA_CVG_99444,1
MEM_ORD_85773,1
OMA_CVG_77409,1
ORD_SAN_69261,1
PDX_LAX_73455,1
DFW_TUS_58755,1
IAH_DTW_85765,1
STL_DFW_84200,2
DFW_SMF_71394,2
MYR_LGA_85923,2
CLT_JFK_76212,1
MKE_CVG_103268,1
LAX_FLL_101134,1
LGA_ATL_81693,1
DFW_BWI_99423,1
TPA_PIT_69108,1
JFK_ORF_99748,1
MEM_MSY_85608,1
PHL_DTW_100851,1
EWR_IAH_88053,1
GSP_DFW_82560,1
MHT_ATL_60798,1
ATL_AVP_101072,1
RDU_EWR_57891,1
ISP_BWI_65460,1
JFK_RDU_71731,1
DTW_PHL_78986,1
IAH_PHL_73910,1
AUS_ELP_95739,1
BUR_PHX_81621,1
ORD_OMA_85843,1
MCO_BNA_57610,1
BNA_ATL_78945,1
MCI_ORD_71761,1
LIT_ATL_86392,1
BOS_RDU_97252,1
BHM_BWI_69534,1
EWR_DFW_104752,1
CLE_ORD_63470,1
ORD_PHX_83153,1
ORD_MDT_93504,1
TUS_ORD_64816,1
ORD_MSP_77029,1
DTW_MCI_100069,1
PHX_RNO_99382,1
IAD_CVG_86518,1
SFO_PHX_89814,1
EWR_SFO_81411,1
ATL_GRR_93901,1
FAT_SLC_100976,1
DTW_PIT_83952,1
DFW_SGF_84431,1
MHT_BWI_59891,1
DFW_MAF_75881,1
MSP_MEM_81761,1
IND_MIA_67058,1
DEN_SLC_60328,1
ORD_MCO_91115,1
LGA_MIA_74464,2
MSP_ORD_100054,2
BWI_DFW_71914,1
ORD_OKC_76494,1
TUL_DEN_103780,1
LAX_SLC_96140,1
ABQ_PHX_101970,1
ATL_ILM_82261,1
IAH_LBB_68736,1
DFW_ELP_84375,1
SFO_IAH_85164,1
CLE_DEN_105440,1
OAK_LAX_100699,1
LAS_SFO_81432,1
DTW_IAD_94162,1
EWR_MEM_57463,1
DFW_DEN_61360,1
BOS_DFW_101166,1
DTW_MCO_77458,1
CLT_MCO_79929,1
LAS_SNA_79297,1
CVG_MCI_68598,2
SJC_DFW_77564,1
CVG_CAE_58768,1
CID_ORD_81835,1
TUS_DEN_91521,1
DFW_SAT_68454,1
CMH_IAH_72370,2
IAH_LIT_101247,1
ATL_MLU_95831,1
GRB_CVG_70677,1
MIA_EWR_95937,1
LAS_IAD_86478,1
EWR_ATL_73108,1
LAX_FAT_95165,1
JAN_DFW_58303,1
DFW_PNS_71398,1
LGA_GSO_85575,1
MIA_DTW_72592,1
LAS_LIT_57004,1
DFW_ORD_72852,1
BOS_LGA_102234,1
ORD_SAT_99123,1
SAN_SJC_61772,1
EWR_PDX_103173,1
LAS_BOI_62524,1
BNA_MCO_95921,1
PWM_ATL_75924,1
PHX_BUR_103483,1
LAS_SLC_86034,1
PVD_ATL_100566,1
RDU_ATL_68815,1
ATL_SLC_68871,1
ATL_MEI_70580,1
LAX_OAK_85492,1
CVG_MCI_73405,1
DEN_ORD_77794,1
LGA_MIA_78086,1
SLC_DFW_102052,2
MSP_LGA_104938,1
IAH_MIA_59471,1
DFW_TYS_97869,1
BOS_CMH_88390,1
MLU_IAH_82900,1
OAK_SEA_103717,1
CVG_FLL_92850,1
ABQ_IAH_88260,1
ATL_ISP_91768,1
LAS_IND_66581,1
DFW_ATL_74633,1
ORD_MSP_80657,1
OAK_ONT_102887,1
ATL_AVL_85191,1
SAV_ATL_93436,1
MSP_ORD_72769,1
PFN_MCO_97561,1
JAX_BNA_72487,1
DFW_IND_82137,1
DEN_SLC_99062,2
MSP_ORD_100572,2
IAH_TYS_60186,1
DTW_PHL_58518,1
HOU_TPA_84639,1
CRP_IAH_76057,1
LBB_DFW_63066,1
PHX_DEN_70800,1
CVG_IAD_88072,1
DFW_SFO_94952,1
SYR_IAD_63125,1
DFW_IAH_101392,1
ALB_ATL_72865,1
ATL_GRR_72242,1
ORF_CVG_70950,1
ORD_JAX_57960,1
IAH_MSY_58538,1
EWR_PIT_62468,1
MSO_MSP_75591,1
SAV_JFK_73425,1
FLL_PHL_80063,1
PBI_DFW_66428,1
BIL_MSP_94171,1
CLT_SEA_84187,1
CLE_MIA_58250,2
BDL_PHX_69843,1
ATL_DAY_61143,1
JAX_DFW_96404,1
MIA_ORD_74507,1
MFE_IAH_93872,1
DFW_ONT_75585,1
TPA_PHL_90316,1
BWI_SAT_102999,1
AUS_ORD_81851,1
PVD_IAD_77444,1
BDL_BNA_97430,1
MIA_DCA_73010,1
SEA_BOS_66790,1
JFK_BOS_60979,1
CLT_LAS_75288,1
GJT_DEN_69813,1
BDL_TPA_58573,1
DTW_IAD_71971,1
IND_CLE_98742,1
DCA_LGA_91675,1
MCO_ISP_76549,1
IAH_LAS_57114,1
CHO_CVG_75542,1
CVG_LGA_73602,1
CLT_IND_76275,1
MSP_MKE_57434,1
CVG_PHX_69217,1
MSY_MSP_74278,1
ORD_DEN_71863,1
IAH_IND_93419,2
MCO_PHL_73143,1
DFW_DCA_91169,1
DCA_ATL_84917,1
LAX_LAS_69724,1
CVG_ACY_87937,1
HNL_SFO_75061,1
PHX_OAK_90725,1
MIA_JFK_103518,1
ORD_PDX_70470,1
IND_DCA_92322,1
IAH_RSW_58897,1
RDU_DTW_89637,1
SMF_ONT_85904,1
ORF_CVG_83586,1
ATL_LAS_62985,1
MSP_ORD_64150,1
BGM_CVG_78325,1
DFW_MSN_67826,1
MEM_IAH_101537,1
IAH_MSY_104631,1
IAH_ELP_94467,1
PHX_ONT_85756,1
RSW_ATL_88301,2
CLE_MKE_56818,1
ORD_BOS_59265,1
BWI_MCO_98885,1
PHX_LAS_64297,1
ORD_ATL_59600,2
ATL_IAD_81563,1
MRY_LAX_70284,1
RNO_SEA_62813,1
CLE_ORF_64072,1
RDU_MDW_88825,2
FLL_DFW_67646,2
ATL_DFW_90218,1
RDU_ORD_88036,1
BWI_TPA_61432,1
ORF_ATL_101672,1
FNT_CVG_57461,1
TYS_IAD_94444,1
ORD_MHT_59533,1
LAS_CLE_80828,1
CAK_ORD_76971,1
SFO_PDX_89268,2
TWF_SLC_72234,2
ATL_GPT_69760,1
ATL_MEI_93158,2
ATL_GRR_71304,1
DTW_ATL_99496,1
ATL_PBI_68505,1
ATL_BUF_98883,1
BOS_DEN_105030,1
DFW_EWR_63674,1
SEA_MSP_103950,1
IAH_MFE_56821,1
PHL_MHT_98366,1
BWI_LAS_63556,1
ONT_OAK_99740,1
SFO_MFR_78872,1
RSW_IND_101300,1
IAD_BOS_86844,1
MEM_ATL_76030,1
MCO_BNA_95864,1
RDU_IAH_68510,1
MSP_ORD_71792,1
IAD_CLT_80286,1
CLT_CVG_60709,1
DEN_MTJ_85502,1
PHF_ATL_61170,1
DTW_BNA_103498,1
ORD_FWA_65683,1
DEN_IAH_84052,1
ORD_LGA_100923,1
IAD_MCO_97835,1
LAX_ANC_68731,1
MDW_ISP_67363,1
SLC_FCA_71666,1
ATL_PHF_69033,1
BDL_BNA_79705,1
LAX_OAK_105212,1
LAX_EWR_96788,1
DCA_MIA_76906,1
EWR_IAH_78533,1
DFW_ICT_82483,1
PIT_PHL_100605,1
DFW_SNA_67286,1
ICT_CVG_94151,1
DFW_SAN_78799,1
ORF_EWR_83120,1
ATL_SAT_83906,1
SLC_SNA_82958,1
CLT_STT_59882,2
DEN_LAS_88716,1
JFK_BNA_78922,1
SLC_TUS_87814,1
BOS_LGA_98588,1
BOS_CLT_100374,1
IAH_CAE_81265,1
SYR_DCA_71179,1
LGA_GSO_68577,1
JFK_RDU_67690,1
IND_ATL_87141,1
BWI_BOS_92189,2
PBI_JFK_76500,1
TPA_ORD_88983,1
IAH_LAX_95063,1
MEM_ATL_68272,1
ALB_PHL_58261,1
MSP_MCI_103248,1
DCA_LGA_77959,1
RNO_DFW_89324,1
DEN_SLC_94608,1
PHX_SNA_87448,1
DFW_ATL_101891,1
HOU_ATL_75720,1
OAK_PHX_103464,1
SAN_SMF_92221,1
ATL_MEI_105074,1
SNA_DFW_77271,1
DEN_CLT_87607,1
LAX_OAK_71601,1
SGF_DFW_85299,1
PHX_ELP_103319,1
CMH_DTW_62029,1
LAS_PHX_69000,1
ATL_PHL_102857,1
LAS_OAK_82278,1
DFW_BUF_104535,1
EWR_SEA_95494,1
IAD_MCO_73195,1
IAH_BFL_63464,1
ALB_DTW_62483,1
OAK_BUR_103567,1
BUF_ATL_66793,1
IND_JFK_102742,1
MDW_LAS_76797,1
CVG_ORF_86299,1
ATL_DSM_62845,1
LGA_DFW_71951,1
CLT_RIC_85153,1
PBI_DFW_101746,2
HPN_ORD_79784,1
ATL_ORF_98399,1
MCO_DCA_58370,1
SJC_LAS_95571,1
SAN_ABQ_62682,1
CLE_MSN_87398,1
SJU_JFK_93573,1
IAD_TPA_82606,1
DEN_SLC_93764,1
MSY_HOU_90433,2
IAD_DFW_67801,1
LBB_IAH_101620,1
HOU_BHM_104087,1
LGA_MDW_84258,1
PIT_PHL_57097,1
TUL_ORD_67492,1
MKE_MSP_100829,1
EWR_PBI_102576,1
ATL_GNV_87624,1
TPA_DFW_81089,1
ATL_PFN_71069,1
ORD_MSP_79185,1
SAN_SMF_71336,1
ORD_DSM_101438,1
JFK_DFW_92994,1
BWI_BOS_104624,1
HOU_BNA_72976,1
DEN_MSO_88327,1
BWI_MDW_57726,1
SEA_IAH_80072,1
STL_DFW_57259,1
CVG_PVD_104446,2
DTW_BNA_73347,1
SJC_LAX_95034,1
HPN_CLE_89308,1
FAR_DEN_64148,1
PHX_CMH_94265,1
SMF_ATL_74067,1
BUR_SMF_73491,1
MCO_BUF_101699,1
CVG_MCI_88854,1
SAT_STL_94399,1
BTV_CVG_82903,1
CLL_DFW_97181,1
JFK_OAK_104440,1
LAX_PHX_78815,1
PDX_SAN_67699,1
IAH_DFW_80462,1
DEN_DFW_76088,1
DEN_DFW_60824,1
FNT_ATL_100077,1
CAE_CVG_57446,1
RSW_ATL_94553,1
MIA_MEM_61976,1
DTW_LGA_67546,1
FLL_CVG_81067,1
SAT_IAH_87024,1
MCO_BDL_86095,1
FCA_SLC_99336,1
MSP_CVG_89136,1
PIT_PHL_96050,1
BGR_CVG_89890,1
DFW_LAS_65151,1
BDL_ATL_90815,1
DTW_BOS_60574,1
BWI_MHT_69792,1
DCA_DFW_72400,1
SLC_MSP_87431,1
OAK_SAN_72108,1
SFO_PHL_88850,1
BWI_RSW_62274,1
MOB_ATL_82611,1
DCA_BOS_92272,1
RDU_AUS_82829,1
TPA_MEM_64404,1
SFO_MFR_96999,1
MEM_CVG_97095,1
DFW_JAN_87000,1
DFW_LAX_92761,1
ROC_ATL_102733,1
ATL_DEN_78291,1
ORD_CVG_89378,1
MDW_CLE_82792,1
MCO_CLT_65577,1
MDW_LIT_74510,2
MOT_MSP_58739,1
DFW_EWR_60685,1
IAD_ORD_93313,1
BWI_DFW_105482,1
STL_ATL_82031,1
DFW_AMA_96897,1
TPA_ATL_85190,1
OAK_SNA_69209,1
ATL_DCA_101609,1
ORD_DTW_90348,1
LAS_PHX_56815,1
TPA_ORD_91749,1
CLE_MSP_100762,1
BOS_DCA_75062,1
ATL_ATW_97426,1
COS_ORD_93241,1
PHL_ORD_103845,2
DTW_MSP_94301,1
DAY_ATL_70981,1
LAS_OAK_86453,1
BOS_JFK_70533,1
PHX_SAN_94569,1
ATL_JAN_70893,1
HVN_CVG_80680,1
OTZ_ANC_95753,1
BUF_IAD_93796,1
MSN_CVG_98109,1
MCO_PVD_91851,1
DEN_BIL_99332,1
TUL_DEN_71061,1
DFW_LGB_66838,1
JFK_CLT_94674,1
DEN_CLT_73856,1
MOB_CVG_99353,1
MKE_CVG_79479,1
MFR_PDX_59304,1
MFR_SFO_70473,1
DFW_ORD_62541,2
SJC_LAX_77132,2
LAX_LIH_104672,1
ROA_CVG_57014,1
SJC_LAS_87717,1
PHL_MCO_82054,1
RDU_MSP_78101,1
TPA_PHX_68435,1
CRP_DFW_83166,1
SHV_CVG_103194,1
EUG_SFO_60091,1
MDT_CLE_63606,1
TPA_JFK_83382,1
DCA_ATL_83640,1
ORD_DTW_90661,1
JFK_STT_89579,1
LAS_EWR_101002,1
CLT_MCO_73477,1
MDW_LGA_90317,1
TPA_SDF_102921,1
BDL_TPA_96517,1
MSP_TPA_64088,1
IAH_SAN_83719,1
CPR_DEN_81095,1
DFW_MCO_65239,1
PHX_FLL_59029,1
PBI_DCA_76106,1
LGA_ATL_88266,1
IAH_DFW_98860,1
HOU_DFW_99451,1
DAY_ORD_62013,1
PHX_CVG_69749,1
ORD_TYS_102407,1
DCA_CVG_77863,1
BWI_BHM_57743,1
PHX_SJC_82303,1
ATL_SAN_90570,1
FLL_BOS_99207,1
SEA_OAK_73474,1
ATL_BTR_104400,1
RIC_LGA_72420,1
MSY_IAH_57824,1
BIL_SLC_71368,1
SEA_BOI_78316,1
SEA_SLC_71798,1
PDX_CVG_92530,1
JFK_STL_101242,1
DFW_MSP_88736,1
IAH_DFW_103688,1
CLE_ATL_94691,1
MSP_RAP_79424,1
EUG_DEN_80097,1
BOS_MIA_77380,1
SFO_LAS_66135,1
PHX_LAX_82258,1
HLN_SLC_84543,1
HOU_STL_61964,1
RIC_LGA_68992,1
OKC_DEN_88122,1
IAD_MCO_95761,1
